"DateTime","Severity","Message"
"24/04/2021 20:50:54","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:54","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:54","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:55","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:55","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:55","Info","Deleting Loja.qvd"
"24/04/2021 20:50:55","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:55","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:55","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:55","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:55","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:55","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:55","Info","Deleting Loja.qvd"
"24/04/2021 20:50:55","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:55","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:55","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:56","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:56","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:56","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:56","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:56","Info","Deleting Loja.qvd"
"24/04/2021 20:50:56","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:56","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:56","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:56","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:56","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:57","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:57","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:57","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:57","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:57","Info","Deleting Loja.qvd"
"24/04/2021 20:50:57","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:57","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:57","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:57","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:57","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:58","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:58","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:58","Info","Deleting Loja.qvd"
"24/04/2021 20:50:58","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:58","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Address.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Customer.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_CustomerAddress.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_Product.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductCategory.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductDescription.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductModel.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_ProductModelProductDescription.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_SalesOrderDetail.qvd"
"24/04/2021 20:50:58","Info","Deleting AzureSQLServerAditi_SalesOrderHeader.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Categorias$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Cliente$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Fornecedores$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Lojas$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_PedidoItens$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Pedidos$.qvd"
"24/04/2021 20:50:58","Info","Deleting ComRoupas_Produtos$.qvd"
"24/04/2021 20:50:58","Info","Deleting Contratos.qvd"
"24/04/2021 20:50:58","Info","Deleting Geografia.qvd"
"24/04/2021 20:50:58","Info","Deleting Loja.qvd"
"24/04/2021 20:50:58","Info","Deleting Map_KML.qvd"
"24/04/2021 20:50:58","Info","Deleting Obj_Financiado.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_CHANNELS.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_COSTS.qvd"
"24/04/2021 20:50:58","Info","Deleting OracleADW_COUNTRIES.qvd"
"24/04/2021 20:51:22","Info","#################################################"
"24/04/2021 20:51:23","Info","Space [HMD] ID [60786e6a33fa160001ae7b9f] localized !"
"24/04/2021 20:51:24","Info","Datafiles Id @{id=195cb633-aed4-43ba-920e-bae6d76333f0; privileges=System.Object[]; qArchitecture=0; qConnectStatement=CUSTOM CONNECT TO ""provider=qix-datafiles.exe;path=HMD:datafiles;""; qEngineObjectID=195cb633-aed4-43ba-920e-bae6d76333f0; qID=195cb633-aed4-43ba-920e-bae6d76333f0; qLogOn=0; qName=DataFiles; qType=qix-datafiles.exe; space=60786e6a33fa160001ae7b9f} from [HMD] ID [60786e6a33fa160001ae7b9f] localized !"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202008.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202009.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202010.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202011.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202012.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202101.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202102.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202103.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_ITREG_FAT_202104.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201801.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201802.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201803.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201804.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201805.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201806.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201807.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201808.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201809.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201810.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201811.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_201812.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202001.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202002.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202003.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202004.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202005.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202006.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202007.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202008.qvd"
"24/04/2021 20:51:25","Info","Deleting CCExt_REG_FAT_202009.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202008.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202009.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202010.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202011.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202012.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202101.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202102.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202103.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_ITREG_FAT_202104.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201801.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201802.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201803.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201804.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201805.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201806.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201807.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201808.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201809.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201810.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201811.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_201812.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202001.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202002.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202003.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202004.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202005.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202006.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202007.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202008.qvd"
"24/04/2021 20:51:26","Info","Deleting CCExt_REG_FAT_202009.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202008.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202009.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202010.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202011.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202012.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202101.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202102.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202103.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_ITREG_FAT_202104.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201801.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201802.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201803.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201804.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201805.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201806.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201807.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201808.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201809.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201810.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201811.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_201812.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202001.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202002.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202003.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202004.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202005.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202006.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202007.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202008.qvd"
"24/04/2021 20:51:27","Info","Deleting CCExt_REG_FAT_202009.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202008.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202009.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202010.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202011.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202012.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202101.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202102.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202103.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_ITREG_FAT_202104.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201801.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201802.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201803.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201804.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201805.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201806.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201807.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201808.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201809.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201810.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201811.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_201812.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202001.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202002.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202003.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202004.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202005.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202006.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202007.qvd"
"24/04/2021 20:51:28","Info","Deleting CCExt_REG_FAT_202008.qvd"
